ID_Tempo;Cod_Tempo;Data;Numero_Dia_Semana;Numero_Mes;Numero_Ano;Nome_Mes;Numero_Trimestre;Nome_Trimestre;Numero_Semestre;Nome_Semestre
1732;20170928;2017-09-27;5;9;2017;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
1733;20170929;2017-09-28;6;9;2017;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
1734;20170930;2017-09-29;7;9;2017;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
1735;20171001;2017-09-30;1;10;2017;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1736;20171002;2017-10-01;2;10;2017;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1737;20171003;2017-10-02;3;10;2017;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1738;20171004;2017-10-03;4;10;2017;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1739;20171005;2017-10-04;5;10;2017;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1740;20171006;2017-10-05;6;10;2017;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1741;20171007;2017-10-06;7;10;2017;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1742;20171008;2017-10-07;1;10;2017;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1743;20171009;2017-10-08;2;10;2017;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1744;20171010;2017-10-09;3;10;2017;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1745;20171011;2017-10-10;4;10;2017;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1746;20171012;2017-10-11;5;10;2017;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1747;20171013;2017-10-12;6;10;2017;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1748;20171014;2017-10-13;7;10;2017;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1749;20171015;2017-10-14;1;10;2017;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1750;20171016;2017-10-15;2;10;2017;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1751;20171017;2017-10-16;3;10;2017;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1752;20171018;2017-10-17;4;10;2017;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1753;20171019;2017-10-18;5;10;2017;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1754;20171020;2017-10-19;6;10;2017;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1755;20171021;2017-10-20;7;10;2017;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1756;20171022;2017-10-21;1;10;2017;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1757;20171023;2017-10-22;2;10;2017;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1758;20171024;2017-10-23;3;10;2017;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1759;20171025;2017-10-24;4;10;2017;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1760;20171026;2017-10-25;5;10;2017;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1761;20171027;2017-10-26;6;10;2017;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1762;20171028;2017-10-27;7;10;2017;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1763;20171029;2017-10-28;1;10;2017;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1764;20171030;2017-10-29;2;10;2017;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1765;20171031;2017-10-30;3;10;2017;Outubro;4;Quarto Trimestre;2;Segundo Semestre
1766;20171101;2017-10-31;4;11;2017;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1767;20171102;2017-11-01;5;11;2017;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1768;20171103;2017-11-02;6;11;2017;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1769;20171104;2017-11-03;7;11;2017;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1770;20171105;2017-11-04;1;11;2017;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1771;20171106;2017-11-05;2;11;2017;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1772;20171107;2017-11-06;3;11;2017;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1773;20171108;2017-11-07;4;11;2017;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1774;20171109;2017-11-08;5;11;2017;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1775;20171110;2017-11-09;6;11;2017;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1776;20171111;2017-11-10;7;11;2017;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1777;20171112;2017-11-11;1;11;2017;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1778;20171113;2017-11-12;2;11;2017;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1779;20171114;2017-11-13;3;11;2017;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1780;20171115;2017-11-14;4;11;2017;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1781;20171116;2017-11-15;5;11;2017;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1782;20171117;2017-11-16;6;11;2017;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1783;20171118;2017-11-17;7;11;2017;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1784;20171119;2017-11-18;1;11;2017;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1785;20171120;2017-11-19;2;11;2017;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1786;20171121;2017-11-20;3;11;2017;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1787;20171122;2017-11-21;4;11;2017;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1788;20171123;2017-11-22;5;11;2017;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1789;20171124;2017-11-23;6;11;2017;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1790;20171125;2017-11-24;7;11;2017;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1791;20171126;2017-11-25;1;11;2017;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1792;20171127;2017-11-26;2;11;2017;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1793;20171128;2017-11-27;3;11;2017;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1794;20171129;2017-11-28;4;11;2017;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1795;20171130;2017-11-29;5;11;2017;Novembro;4;Quarto Trimestre;2;Segundo Semestre
1796;20171201;2017-11-30;6;12;2017;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1797;20171202;2017-12-01;7;12;2017;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1798;20171203;2017-12-02;1;12;2017;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1799;20171204;2017-12-03;2;12;2017;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1800;20171205;2017-12-04;3;12;2017;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1801;20171206;2017-12-05;4;12;2017;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1802;20171207;2017-12-06;5;12;2017;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1803;20171208;2017-12-07;6;12;2017;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1804;20171209;2017-12-08;7;12;2017;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1805;20171210;2017-12-09;1;12;2017;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1806;20171211;2017-12-10;2;12;2017;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1807;20171212;2017-12-11;3;12;2017;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1808;20171213;2017-12-12;4;12;2017;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1809;20171214;2017-12-13;5;12;2017;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1810;20171215;2017-12-14;6;12;2017;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1811;20171216;2017-12-15;7;12;2017;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1812;20171217;2017-12-16;1;12;2017;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1813;20171218;2017-12-17;2;12;2017;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1814;20171219;2017-12-18;3;12;2017;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1815;20171220;2017-12-19;4;12;2017;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1816;20171221;2017-12-20;5;12;2017;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1817;20171222;2017-12-21;6;12;2017;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1818;20171223;2017-12-22;7;12;2017;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1819;20171224;2017-12-23;1;12;2017;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1820;20171225;2017-12-24;2;12;2017;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1821;20171226;2017-12-25;3;12;2017;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1822;20171227;2017-12-26;4;12;2017;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1823;20171228;2017-12-27;5;12;2017;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1824;20171229;2017-12-28;6;12;2017;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1825;20171230;2017-12-29;7;12;2017;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1826;20171231;2017-12-30;1;12;2017;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
1827;20180101;2017-12-31;2;1;2018;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
1828;20180102;2018-01-01;3;1;2018;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
1829;20180103;2018-01-02;4;1;2018;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
1830;20180104;2018-01-03;5;1;2018;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
1831;20180105;2018-01-04;6;1;2018;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
1832;20180106;2018-01-05;7;1;2018;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
1833;20180107;2018-01-06;1;1;2018;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
1834;20180108;2018-01-07;2;1;2018;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
1835;20180109;2018-01-08;3;1;2018;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
1836;20180110;2018-01-09;4;1;2018;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
1837;20180111;2018-01-10;5;1;2018;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
1838;20180112;2018-01-11;6;1;2018;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
1839;20180113;2018-01-12;7;1;2018;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
1840;20180114;2018-01-13;1;1;2018;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
1841;20180115;2018-01-14;2;1;2018;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
1842;20180116;2018-01-15;3;1;2018;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
1843;20180117;2018-01-16;4;1;2018;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
1844;20180118;2018-01-17;5;1;2018;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
1845;20180119;2018-01-18;6;1;2018;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
1846;20180120;2018-01-19;7;1;2018;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
1847;20180121;2018-01-20;1;1;2018;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
1848;20180122;2018-01-21;2;1;2018;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
1849;20180123;2018-01-22;3;1;2018;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
1850;20180124;2018-01-23;4;1;2018;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
1851;20180125;2018-01-24;5;1;2018;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
1852;20180126;2018-01-25;6;1;2018;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
1853;20180127;2018-01-26;7;1;2018;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
1854;20180128;2018-01-27;1;1;2018;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
1855;20180129;2018-01-28;2;1;2018;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
1856;20180130;2018-01-29;3;1;2018;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
1857;20180131;2018-01-30;4;1;2018;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
1858;20180201;2018-01-31;5;2;2018;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
1859;20180202;2018-02-01;6;2;2018;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
1860;20180203;2018-02-02;7;2;2018;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
1861;20180204;2018-02-03;1;2;2018;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
1862;20180205;2018-02-04;2;2;2018;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
1863;20180206;2018-02-05;3;2;2018;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
1864;20180207;2018-02-06;4;2;2018;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
1865;20180208;2018-02-07;5;2;2018;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
1866;20180209;2018-02-08;6;2;2018;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
1867;20180210;2018-02-09;7;2;2018;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
1868;20180211;2018-02-10;1;2;2018;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
1869;20180212;2018-02-11;2;2;2018;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
1870;20180213;2018-02-12;3;2;2018;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
1871;20180214;2018-02-13;4;2;2018;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
1872;20180215;2018-02-14;5;2;2018;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
1873;20180216;2018-02-15;6;2;2018;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
1874;20180217;2018-02-16;7;2;2018;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
1875;20180218;2018-02-17;1;2;2018;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
1876;20180219;2018-02-18;2;2;2018;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
1877;20180220;2018-02-19;3;2;2018;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
1878;20180221;2018-02-20;4;2;2018;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
1879;20180222;2018-02-21;5;2;2018;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
1880;20180223;2018-02-22;6;2;2018;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
1881;20180224;2018-02-23;7;2;2018;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
1882;20180225;2018-02-24;1;2;2018;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
1883;20180226;2018-02-25;2;2;2018;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
1884;20180227;2018-02-26;3;2;2018;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
1885;20180228;2018-02-27;4;2;2018;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
1886;20180301;2018-02-28;5;3;2018;Março;1;Primeiro Trimestre;1;Primeiro Semestre
1887;20180302;2018-03-01;6;3;2018;Março;1;Primeiro Trimestre;1;Primeiro Semestre
1888;20180303;2018-03-02;7;3;2018;Março;1;Primeiro Trimestre;1;Primeiro Semestre
1889;20180304;2018-03-03;1;3;2018;Março;1;Primeiro Trimestre;1;Primeiro Semestre
1890;20180305;2018-03-04;2;3;2018;Março;1;Primeiro Trimestre;1;Primeiro Semestre
1891;20180306;2018-03-05;3;3;2018;Março;1;Primeiro Trimestre;1;Primeiro Semestre
1892;20180307;2018-03-06;4;3;2018;Março;1;Primeiro Trimestre;1;Primeiro Semestre
1893;20180308;2018-03-07;5;3;2018;Março;1;Primeiro Trimestre;1;Primeiro Semestre
1894;20180309;2018-03-08;6;3;2018;Março;1;Primeiro Trimestre;1;Primeiro Semestre
1895;20180310;2018-03-09;7;3;2018;Março;1;Primeiro Trimestre;1;Primeiro Semestre
1896;20180311;2018-03-10;1;3;2018;Março;1;Primeiro Trimestre;1;Primeiro Semestre
1897;20180312;2018-03-11;2;3;2018;Março;1;Primeiro Trimestre;1;Primeiro Semestre
1898;20180313;2018-03-12;3;3;2018;Março;1;Primeiro Trimestre;1;Primeiro Semestre
1899;20180314;2018-03-13;4;3;2018;Março;1;Primeiro Trimestre;1;Primeiro Semestre
1900;20180315;2018-03-14;5;3;2018;Março;1;Primeiro Trimestre;1;Primeiro Semestre
1901;20180316;2018-03-15;6;3;2018;Março;1;Primeiro Trimestre;1;Primeiro Semestre
1902;20180317;2018-03-16;7;3;2018;Março;1;Primeiro Trimestre;1;Primeiro Semestre
1903;20180318;2018-03-17;1;3;2018;Março;1;Primeiro Trimestre;1;Primeiro Semestre
1904;20180319;2018-03-18;2;3;2018;Março;1;Primeiro Trimestre;1;Primeiro Semestre
1905;20180320;2018-03-19;3;3;2018;Março;1;Primeiro Trimestre;1;Primeiro Semestre
1906;20180321;2018-03-20;4;3;2018;Março;1;Primeiro Trimestre;1;Primeiro Semestre
1907;20180322;2018-03-21;5;3;2018;Março;1;Primeiro Trimestre;1;Primeiro Semestre
1908;20180323;2018-03-22;6;3;2018;Março;1;Primeiro Trimestre;1;Primeiro Semestre
1909;20180324;2018-03-23;7;3;2018;Março;1;Primeiro Trimestre;1;Primeiro Semestre
1910;20180325;2018-03-24;1;3;2018;Março;1;Primeiro Trimestre;1;Primeiro Semestre
1911;20180326;2018-03-25;2;3;2018;Março;1;Primeiro Trimestre;1;Primeiro Semestre
1912;20180327;2018-03-26;3;3;2018;Março;1;Primeiro Trimestre;1;Primeiro Semestre
1913;20180328;2018-03-27;4;3;2018;Março;1;Primeiro Trimestre;1;Primeiro Semestre
1914;20180329;2018-03-28;5;3;2018;Março;1;Primeiro Trimestre;1;Primeiro Semestre
1915;20180330;2018-03-29;6;3;2018;Março;1;Primeiro Trimestre;1;Primeiro Semestre
1916;20180331;2018-03-30;7;3;2018;Março;1;Primeiro Trimestre;1;Primeiro Semestre
1917;20180401;2018-03-31;1;4;2018;Abril;2;Segundo Trimestre;1;Primeiro Semestre
1918;20180402;2018-04-01;2;4;2018;Abril;2;Segundo Trimestre;1;Primeiro Semestre
1919;20180403;2018-04-02;3;4;2018;Abril;2;Segundo Trimestre;1;Primeiro Semestre
1920;20180404;2018-04-03;4;4;2018;Abril;2;Segundo Trimestre;1;Primeiro Semestre
1921;20180405;2018-04-04;5;4;2018;Abril;2;Segundo Trimestre;1;Primeiro Semestre
1922;20180406;2018-04-05;6;4;2018;Abril;2;Segundo Trimestre;1;Primeiro Semestre
1923;20180407;2018-04-06;7;4;2018;Abril;2;Segundo Trimestre;1;Primeiro Semestre
1924;20180408;2018-04-07;1;4;2018;Abril;2;Segundo Trimestre;1;Primeiro Semestre
1925;20180409;2018-04-08;2;4;2018;Abril;2;Segundo Trimestre;1;Primeiro Semestre
1926;20180410;2018-04-09;3;4;2018;Abril;2;Segundo Trimestre;1;Primeiro Semestre
1927;20180411;2018-04-10;4;4;2018;Abril;2;Segundo Trimestre;1;Primeiro Semestre
1928;20180412;2018-04-11;5;4;2018;Abril;2;Segundo Trimestre;1;Primeiro Semestre
1929;20180413;2018-04-12;6;4;2018;Abril;2;Segundo Trimestre;1;Primeiro Semestre
1930;20180414;2018-04-13;7;4;2018;Abril;2;Segundo Trimestre;1;Primeiro Semestre
1931;20180415;2018-04-14;1;4;2018;Abril;2;Segundo Trimestre;1;Primeiro Semestre
1932;20180416;2018-04-15;2;4;2018;Abril;2;Segundo Trimestre;1;Primeiro Semestre
1933;20180417;2018-04-16;3;4;2018;Abril;2;Segundo Trimestre;1;Primeiro Semestre
1934;20180418;2018-04-17;4;4;2018;Abril;2;Segundo Trimestre;1;Primeiro Semestre
1935;20180419;2018-04-18;5;4;2018;Abril;2;Segundo Trimestre;1;Primeiro Semestre
1936;20180420;2018-04-19;6;4;2018;Abril;2;Segundo Trimestre;1;Primeiro Semestre
1937;20180421;2018-04-20;7;4;2018;Abril;2;Segundo Trimestre;1;Primeiro Semestre
1938;20180422;2018-04-21;1;4;2018;Abril;2;Segundo Trimestre;1;Primeiro Semestre
1939;20180423;2018-04-22;2;4;2018;Abril;2;Segundo Trimestre;1;Primeiro Semestre
1940;20180424;2018-04-23;3;4;2018;Abril;2;Segundo Trimestre;1;Primeiro Semestre
1941;20180425;2018-04-24;4;4;2018;Abril;2;Segundo Trimestre;1;Primeiro Semestre
1942;20180426;2018-04-25;5;4;2018;Abril;2;Segundo Trimestre;1;Primeiro Semestre
1943;20180427;2018-04-26;6;4;2018;Abril;2;Segundo Trimestre;1;Primeiro Semestre
1944;20180428;2018-04-27;7;4;2018;Abril;2;Segundo Trimestre;1;Primeiro Semestre
1945;20180429;2018-04-28;1;4;2018;Abril;2;Segundo Trimestre;1;Primeiro Semestre
1946;20180430;2018-04-29;2;4;2018;Abril;2;Segundo Trimestre;1;Primeiro Semestre
1947;20180501;2018-04-30;3;5;2018;Maio;2;Segundo Trimestre;1;Primeiro Semestre
1948;20180502;2018-05-01;4;5;2018;Maio;2;Segundo Trimestre;1;Primeiro Semestre
1949;20180503;2018-05-02;5;5;2018;Maio;2;Segundo Trimestre;1;Primeiro Semestre
1950;20180504;2018-05-03;6;5;2018;Maio;2;Segundo Trimestre;1;Primeiro Semestre
1951;20180505;2018-05-04;7;5;2018;Maio;2;Segundo Trimestre;1;Primeiro Semestre
1952;20180506;2018-05-05;1;5;2018;Maio;2;Segundo Trimestre;1;Primeiro Semestre
1953;20180507;2018-05-06;2;5;2018;Maio;2;Segundo Trimestre;1;Primeiro Semestre
1954;20180508;2018-05-07;3;5;2018;Maio;2;Segundo Trimestre;1;Primeiro Semestre
1955;20180509;2018-05-08;4;5;2018;Maio;2;Segundo Trimestre;1;Primeiro Semestre
1956;20180510;2018-05-09;5;5;2018;Maio;2;Segundo Trimestre;1;Primeiro Semestre
1957;20180511;2018-05-10;6;5;2018;Maio;2;Segundo Trimestre;1;Primeiro Semestre
1958;20180512;2018-05-11;7;5;2018;Maio;2;Segundo Trimestre;1;Primeiro Semestre
1959;20180513;2018-05-12;1;5;2018;Maio;2;Segundo Trimestre;1;Primeiro Semestre
1960;20180514;2018-05-13;2;5;2018;Maio;2;Segundo Trimestre;1;Primeiro Semestre
1961;20180515;2018-05-14;3;5;2018;Maio;2;Segundo Trimestre;1;Primeiro Semestre
1962;20180516;2018-05-15;4;5;2018;Maio;2;Segundo Trimestre;1;Primeiro Semestre
1963;20180517;2018-05-16;5;5;2018;Maio;2;Segundo Trimestre;1;Primeiro Semestre
1964;20180518;2018-05-17;6;5;2018;Maio;2;Segundo Trimestre;1;Primeiro Semestre
1965;20180519;2018-05-18;7;5;2018;Maio;2;Segundo Trimestre;1;Primeiro Semestre
1966;20180520;2018-05-19;1;5;2018;Maio;2;Segundo Trimestre;1;Primeiro Semestre
1967;20180521;2018-05-20;2;5;2018;Maio;2;Segundo Trimestre;1;Primeiro Semestre
1968;20180522;2018-05-21;3;5;2018;Maio;2;Segundo Trimestre;1;Primeiro Semestre
1969;20180523;2018-05-22;4;5;2018;Maio;2;Segundo Trimestre;1;Primeiro Semestre
1970;20180524;2018-05-23;5;5;2018;Maio;2;Segundo Trimestre;1;Primeiro Semestre
1971;20180525;2018-05-24;6;5;2018;Maio;2;Segundo Trimestre;1;Primeiro Semestre
1972;20180526;2018-05-25;7;5;2018;Maio;2;Segundo Trimestre;1;Primeiro Semestre
1973;20180527;2018-05-26;1;5;2018;Maio;2;Segundo Trimestre;1;Primeiro Semestre
1974;20180528;2018-05-27;2;5;2018;Maio;2;Segundo Trimestre;1;Primeiro Semestre
1975;20180529;2018-05-28;3;5;2018;Maio;2;Segundo Trimestre;1;Primeiro Semestre
1976;20180530;2018-05-29;4;5;2018;Maio;2;Segundo Trimestre;1;Primeiro Semestre
1977;20180531;2018-05-30;5;5;2018;Maio;2;Segundo Trimestre;1;Primeiro Semestre
1978;20180601;2018-05-31;6;6;2018;Junho;2;Segundo Trimestre;1;Primeiro Semestre
1979;20180602;2018-06-01;7;6;2018;Junho;2;Segundo Trimestre;1;Primeiro Semestre
1980;20180603;2018-06-02;1;6;2018;Junho;2;Segundo Trimestre;1;Primeiro Semestre
1981;20180604;2018-06-03;2;6;2018;Junho;2;Segundo Trimestre;1;Primeiro Semestre
1982;20180605;2018-06-04;3;6;2018;Junho;2;Segundo Trimestre;1;Primeiro Semestre
1983;20180606;2018-06-05;4;6;2018;Junho;2;Segundo Trimestre;1;Primeiro Semestre
1984;20180607;2018-06-06;5;6;2018;Junho;2;Segundo Trimestre;1;Primeiro Semestre
1985;20180608;2018-06-07;6;6;2018;Junho;2;Segundo Trimestre;1;Primeiro Semestre
1986;20180609;2018-06-08;7;6;2018;Junho;2;Segundo Trimestre;1;Primeiro Semestre
1987;20180610;2018-06-09;1;6;2018;Junho;2;Segundo Trimestre;1;Primeiro Semestre
1988;20180611;2018-06-10;2;6;2018;Junho;2;Segundo Trimestre;1;Primeiro Semestre
1989;20180612;2018-06-11;3;6;2018;Junho;2;Segundo Trimestre;1;Primeiro Semestre
1990;20180613;2018-06-12;4;6;2018;Junho;2;Segundo Trimestre;1;Primeiro Semestre
1991;20180614;2018-06-13;5;6;2018;Junho;2;Segundo Trimestre;1;Primeiro Semestre
1992;20180615;2018-06-14;6;6;2018;Junho;2;Segundo Trimestre;1;Primeiro Semestre
1993;20180616;2018-06-15;7;6;2018;Junho;2;Segundo Trimestre;1;Primeiro Semestre
1994;20180617;2018-06-16;1;6;2018;Junho;2;Segundo Trimestre;1;Primeiro Semestre
1995;20180618;2018-06-17;2;6;2018;Junho;2;Segundo Trimestre;1;Primeiro Semestre
1996;20180619;2018-06-18;3;6;2018;Junho;2;Segundo Trimestre;1;Primeiro Semestre
1997;20180620;2018-06-19;4;6;2018;Junho;2;Segundo Trimestre;1;Primeiro Semestre
1998;20180621;2018-06-20;5;6;2018;Junho;2;Segundo Trimestre;1;Primeiro Semestre
1999;20180622;2018-06-21;6;6;2018;Junho;2;Segundo Trimestre;1;Primeiro Semestre
2000;20180623;2018-06-22;7;6;2018;Junho;2;Segundo Trimestre;1;Primeiro Semestre
2001;20180624;2018-06-23;1;6;2018;Junho;2;Segundo Trimestre;1;Primeiro Semestre
2002;20180625;2018-06-24;2;6;2018;Junho;2;Segundo Trimestre;1;Primeiro Semestre
2003;20180626;2018-06-25;3;6;2018;Junho;2;Segundo Trimestre;1;Primeiro Semestre
2004;20180627;2018-06-26;4;6;2018;Junho;2;Segundo Trimestre;1;Primeiro Semestre
2005;20180628;2018-06-27;5;6;2018;Junho;2;Segundo Trimestre;1;Primeiro Semestre
2006;20180629;2018-06-28;6;6;2018;Junho;2;Segundo Trimestre;1;Primeiro Semestre
2007;20180630;2018-06-29;7;6;2018;Junho;2;Segundo Trimestre;1;Primeiro Semestre
2008;20180701;2018-06-30;1;7;2018;Julho;3;Terceiro Trimestre;2;Segundo Semestre
2009;20180702;2018-07-01;2;7;2018;Julho;3;Terceiro Trimestre;2;Segundo Semestre
